calories,carb,fat,name,protein,sugar,type
298,14.2,20.2,Tomato Mozzarella Sandwich,14.9,2.3,Sandwiches
122,16.0,4.2,Chickpea sandwich,5.1,1.3,Sandwiches
139,9.2,8.1,Toaster Oven Mozzarella Tortilla Pizza,7.7,3.2,Sandwiches
118,20.8,2.8,Mushroom Supreme Vegan Sandwich,3.4,11.8,Sandwiches
78,3.6,4.2,Tomato Avocado Burgers,7.6,1.5,Sandwiches
112,11.6,6.9,Huevos Rancheros Breakfast Sandwich,3.0,2.3,Sandwiches
155,10.6,9.1,Super Sloppy Joes,8.0,5.0,Sandwiches
113,12.8,4.5,Sweet Chili Ham Salad Sandwich,5.4,2.4,Sandwiches
149,21.9,4.4,Honey Rosemary Lamb Sandwich,6.4,8.1,Sandwiches
197,23.0,4.9,Vegan Lunch Meat Sandwich,16.5,5.8,Sandwiches
171,12.6,7.9,Chicken Tomato Carrot Grilled Cheese,12.3,2.2,Sandwiches
134,11.8,4.8,Sloppy Joes and Mushrooms,11.8,1.4,Sandwiches
178,18.4,9.2,Mashed Chickpea and Dill Sandwich,7.5,1.3,Sandwiches
81,8.7,4.1,Vegan French Dip Sandwiches,2.1,1.5,Sandwiches
201,19.5,11.7,Black Bean Quesadillas,5.8,1.8,Sandwiches
170,13.6,10.4,Vegan Buffalo Sandwich,5.8,1.9,Sandwiches
243,31.0,10.2,Mini Avocado and Hummus Quesadilla,7.6,2.3,Sandwiches
163,17.2,3.7,Little Italy Chicken Pitas with Sun Dried Tomato Vinaigrette,14.3,0.9,Sandwiches
180,13.8,7.6,Low Calorie Monte Cristo Sandwich,13.7,2.3,Sandwiches
226,1.2,16.5,Feta Stuffed Hamburgers,17.4,1.1,Sandwiches
83,4.6,1.4,Ham and Cottage Cheese Lettuce Wrap,12.8,1.3,Sandwiches
176,21.7,8.1,Tomato and Hummus Pocket Sandwich,6.6,0.8,Sandwiches
189,22.0,6.3,Turkey Reuben Sandwich,10.9,4.2,Sandwiches
205,23.5,8.3,Vegetarian Bean Burritos,9.1,1.7,Sandwiches
166,21.4,5.7,Grilled Asparagus and Poached Egg on Toast,7.7,2.5,Sandwiches
187,12.9,12.9,Green Pea Pesto,8.0,3.6,Sandwiches
299,12.3,20.4,Chicken and Bacon Pan Fried Sandwiches,16.2,1.7,Sandwiches
163,20.0,5.5,Ham and Cheddar Bagel,8.7,3.9,Sandwiches
202,18.6,12.8,Avocado Hummus Taquitos,5.1,0.6,Sandwiches
218,24.7,9.1,English Muffin Spicy Tuna Melt,12.6,4.2,Sandwiches
250,0.7,19.6,Firecracker Burgers,16.7,0.2,Sandwiches
121,11.3,5.7,Garlicky Bacon and Spinach Grilled Cheese,7.1,0.9,Sandwiches
112,8.1,3.8,Tuna salad sandwich,11.7,1.8,Sandwiches
175,15.5,7.4,Healthy Avocado Egg Salad and Salmon Sandwich,11.4,2.6,Sandwiches
218,25.0,8.2,Turkey & Onion Quesadillas,10.5,2.9,Sandwiches
331,44.7,12.6,Apricot Jam and Almond Butter Sandwich,11.8,15.6,Sandwiches
196,17.5,8.4,Turkey Cheddar and Mustard Sandwich,12.8,2.6,Sandwiches
